nuts3,constraints,lon,lat
ITC14,slope; soil_moisture; frost_damage; gdd,8.342430536318432,46.08965871247404
ITC16,gdd,7.587985163178454,44.4769810885247
ITC20,slope; soil_depth; soil_moisture; frost_damage; gdd,7.387385100920239,45.73028082439973
ITC31,slope,7.807474215596895,43.946298755999784
ITC32,slope,8.289412324204235,44.281033618287665
ITC33,slope; soil_moisture,9.122027077150491,44.4676571537983
ITC34,slope; soil_moisture,9.731224767752932,44.22687181281167
ITC41,soil_moisture,8.776131455928077,45.804716908470674
ITC42,slope; soil_moisture,9.152429628013367,45.92844896070362
ITC43,slope; soil_moisture; gdd,9.386585704435504,45.9024136215652
ITC44,slope; soil_depth; soil_moisture; frost_damage; gdd,9.911155925687199,46.297268029154885
ITC46,soil_moisture; gdd,9.788822387410953,45.796441071750635
ITC47,frost_damage; gdd,10.311403412947413,45.700953216665255
ITF11,slope; gdd,13.60300396592089,42.10384603756642
ITF12,slope,13.726710932099111,42.64547797147646
ITF21,slope,14.249561211974154,41.64933869415072
ITF48,salinity,16.171286586428707,41.17258633461138
ITF61,slope,16.32311151912854,39.564362505344306
ITF65,slope,16.03131274641646,38.23872445270832
ITG12,slope,13.587147073600525,37.87005193125901
ITG13,slope,14.942240648994172,38.03893905907005
ITG2A,slope,9.514820628778638,39.89593554238037
ITH10,slope; soil_moisture; frost_damage; gdd,11.4152162539768,46.69690025327459
ITH20,slope; soil_depth; soil_moisture; frost_damage; gdd,11.120048705084722,46.1348531642618
ITH32,frost_damage,11.49077542326983,45.673247183531025
ITH33,slope; soil_depth; soil_moisture; frost_damage; gdd,12.168043928575333,46.31365618764038
ITH41,soil_moisture; frost_damage; gdd,12.682180688316782,46.10820313362332
ITH42,soil_moisture; frost_damage; gdd,13.158445958035957,46.22709106111123
ITH43,soil_moisture,13.50278700140324,45.86386211910089
ITH44,soil_moisture,13.765219750066086,45.690799130858004
ITI11,slope; soil_moisture,10.011247924255063,44.25468164131629
ITI31,slope,12.672520639560794,43.70006082984123
