nuts3,yield_avg,constraints
UKL15,11.787960466435372,soil_depth; soil_moisture; gdd
UKL16,11.76513984740198,soil_depth; soil_moisture; gdd
UKL17,13.890114694647176,soil_depth; soil_moisture
UKL18,16.826633907575708,soil_moisture
UKL21,11.56759355693014,soil_depth
UKL22,14.30403644739855,soil_moisture
UKL24,9.904890655145156,soil_depth; soil_moisture; gdd
UKM21,10.028036735876071,soil_moisture; gdd
UKM22,9.96358720165534,gdd
UKM23,11.517206446824256,soil_moisture; gdd
UKM24,9.90014248703153,soil_moisture; gdd
UKM25,10.869759802341852,gdd
UKM26,11.866689615238085,drainage; gdd
UKM27,4.257999168328915,acidity; soil_moisture; gdd
UKM28,10.43296412049528,drainage; gdd
UKM31,10.73368000507315,acidity; soil_moisture; gdd
UKM32,11.237393232311309,soil_moisture; gdd
UKM33,14.56253868569928,drainage; acidity; soil_moisture; gdd
UKM34,11.328982889638576,drainage; soil_moisture
UKM35,10.84880704298811,soil_moisture; gdd
UKM36,11.064344484821678,drainage; soil_moisture; gdd
UKM37,13.024567542399945,drainage; soil_moisture; gdd
UKM38,9.410234896089062,acidity; soil_moisture; gdd
UKM50,7.96996643576569,soil_moisture; gdd
UKM61,7.406248473696358,drainage; acidity; soil_moisture; sandy_texture; om_peat; gdd
UKM62,4.193430410682832,acidity; soil_moisture; sandy_texture; gdd
UKM63,11.423815285001595,slope; drainage; acidity; soil_moisture; om_peat; gdd
UKM64,10.709436146655344,drainage; acidity; soil_moisture; om_peat; gdd
UKM65,9.146465279327236,drainage; soil_moisture; gdd
UKM66,6.405543690133365,soil_moisture; gdd
UKN01,13.330828336590514,drainage; soil_moisture; gdd
UKN02,12.646932033008788,drainage; soil_moisture
UKN03,12.874323796109554,drainage; soil_moisture
UKN04,12.62777551073559,drainage; soil_moisture; gdd
UKN05,12.778175342439464,drainage; soil_moisture; gdd
