nuts3,year,yield_tha
ITC14,2023,17.48127639833864
ITC20,2018,
ITC20,2019,7.687963698776261
ITC20,2020,4.767121187783412
ITC20,2021,3.7346351648406073
ITC20,2022,9.88649948348493
ITC20,2023,7.725692017203042
ITC31,2018,
ITC31,2019,11.11298390168967
ITC31,2020,18.721283856156344
ITC31,2021,10.972389267251557
ITC31,2022,7.036740583795237
ITC31,2023,16.130602101714405
ITC32,2018,
ITC32,2019,9.961882056281862
ITC32,2020,15.481946582558432
ITC32,2021,10.490806303341644
ITC32,2022,12.944447019665557
ITC32,2023,15.85507947789718
ITC33,2018,
ITC33,2019,10.964960660437107
ITC33,2020,13.813309330217864
ITC33,2021,12.650907479804975
ITC33,2022,11.724693577777836
ITC33,2023,15.085412310389506
ITC34,2018,
ITC34,2019,8.42321011740297
ITC34,2020,14.4134175948939
ITC34,2021,7.985881705659238
ITC34,2022,5.238064851551232
ITC34,2023,10.612418514872349
ITC41,2018,
ITC41,2019,17.750561106455585
ITC41,2020,14.585650755431303
ITC41,2021,15.846626492589236
ITC41,2022,18.266215880698088
ITC41,2023,20.335472523578073
ITC42,2018,
ITC42,2019,21.5278184662703
ITC42,2020,20.732768981034535
ITC42,2021,20.32864397858999
ITC42,2022,21.568646495752922
ITC42,2023,21.720818436703563
ITC43,2018,
ITC43,2019,20.700036177768027
ITC43,2020,19.967159902814693
ITC43,2021,20.757311487625703
ITC43,2022,20.39303196974511
ITC43,2023,20.996174388848956
ITC44,2018,
ITC44,2019,0.9155546492046368
ITC44,2020,0.7174545166079226
ITC44,2021,0.6221560571747777
ITC44,2022,1.0124903863653827
ITC44,2023,1.0020104167161823
ITC46,2018,
ITC46,2019,23.333963152124163
ITC46,2020,25.27323548160201
ITC46,2021,23.754171395869655
ITC46,2022,22.510274021966765
ITC46,2023,23.384568010437825
ITC47,2018,
ITC47,2019,15.983105889392762
ITC47,2020,16.66260739827442
ITC47,2021,15.447995459294914
ITC47,2022,16.192630419008836
ITC47,2023,20.34260247194644
ITF11,2018,
ITF11,2019,8.087980172451015
ITF11,2020,6.209201859919171
ITF11,2021,3.060009619738233
ITF11,2022,6.53068083476552
ITF11,2023,7.617938889229859
ITF12,2018,
ITF12,2019,11.77695674902536
ITF12,2020,18.247577195677515
ITF12,2021,6.5173778128736926
ITF12,2022,8.72637860630581
ITF12,2023,16.324656487646596
ITF21,2018,
ITF21,2019,9.547483645385604
ITF21,2020,7.628758549378595
ITF21,2021,5.801359991513717
ITF21,2022,7.626443751428482
ITF21,2023,10.12461695920484
ITF48,2018,
ITF48,2019,9.596836862579714
ITF48,2020,6.570594082840109
ITF48,2021,1.4758573577693392
ITF48,2022,2.188812438349132
ITF48,2023,11.591131042556208
ITF61,2018,
ITF61,2019,4.880297185117925
ITF61,2020,5.558330354590058
ITF61,2021,2.684593470058993
ITF61,2022,3.2221193653832456
ITF61,2023,11.673668858643886
ITF65,2018,
ITF65,2019,3.33330760181644
ITF65,2020,6.07887100210704
ITF65,2021,1.9206381229844403
ITF65,2022,4.197009989355738
ITF65,2023,9.59789993792653
ITG12,2018,
ITG12,2019,6.94244278387997
ITG12,2020,3.921764151231685
ITG12,2021,2.635690744222735
ITG12,2022,2.700449013627985
ITG12,2023,11.612823882620877
ITG13,2018,
ITG13,2019,3.4206401397070563
ITG13,2020,7.015038992477534
ITG13,2021,2.459275294146596
ITG13,2022,3.3332921527328065
ITG13,2023,9.984147785263566
ITG2A,2018,
ITG2A,2019,2.6602783465732047
ITG2A,2020,7.071175121156899
ITG2A,2021,6.143380250459376
ITG2A,2022,1.5523803376454115
ITG2A,2023,10.255466079653464
ITH10,2018,
ITH10,2019,4.009499042559537
ITH10,2020,4.243918936291433
ITH10,2021,3.276423608015143
ITH10,2022,5.457733035852913
ITH10,2023,3.8366743446907345
ITH20,2018,
ITH20,2019,23.6226426974431
ITH20,2020,25.995299762227052
ITH20,2021,21.898048522704986
ITH20,2022,25.941552702424758
ITH20,2023,25.298366940899513
ITH32,2018,
ITH32,2019,18.53904791026038
ITH32,2020,21.33881241336445
ITH32,2021,17.550222220383613
ITH32,2022,16.48308420041094
ITH32,2023,20.855812400099044
ITH33,2018,
ITH33,2019,13.735638947975163
ITH33,2020,12.618308261510057
ITH33,2021,11.032839940033192
ITH33,2022,15.434625170224443
ITH33,2023,13.596993733855747
ITH41,2018,
ITH41,2019,18.41513248319721
ITH41,2020,23.80095944666225
ITH41,2021,20.459065078446294
ITH41,2022,21.339753174920777
ITH41,2023,23.58530833934209
ITH42,2018,
ITH42,2019,10.396048787817824
ITH42,2020,17.396305601416877
ITH42,2021,15.234356113608959
ITH42,2022,10.710653856874353
ITH42,2023,18.9267275886872
ITH43,2018,
ITH43,2019,10.46291095006077
ITH43,2020,15.266056095501705
ITH43,2021,11.414578747744528
ITH43,2022,3.9242437463120043
ITH43,2023,14.031228959061286
ITH44,2018,
ITH44,2019,13.360380240261499
ITH44,2020,15.674390550940162
ITH44,2021,11.560156581569398
ITH44,2022,4.78620487596722
ITH44,2023,14.911846438700934
ITI11,2018,
ITI11,2019,13.094341126332619
ITI11,2020,16.085012192371362
ITI11,2021,11.925961639586268
ITI11,2022,12.32818326765873
ITI11,2023,15.967681286014678
ITI31,2018,
ITI31,2019,13.559531547907454
ITI31,2020,12.32717117298974
ITI31,2021,6.23174835583411
ITI31,2022,7.901499756648343
ITI31,2023,17.485243758739553
ITI34,2018,
ITI34,2019,10.265895275198234
ITI34,2020,14.463283996875035
ITI34,2021,3.2433590867875965
ITI34,2022,8.222806383566851
ITI34,2023,18.583981262810923
ITI42,2018,
ITI42,2019,5.052436527980512
ITI42,2020,5.436514700437197
ITI42,2021,3.127229439895312
ITI42,2022,0.7828161447336054
ITI42,2023,8.520923723291812
LV005,2018,
LV005,2019,13.199003274221766
LV005,2020,10.418825799027012
LV005,2021,10.288825732642525
LV005,2022,11.014615241139367
LV005,2023,11.098310957039022
LV007,2018,
LV007,2019,10.852615973067335
LV007,2020,15.301515505885524
LV007,2021,8.954775388189642
LV007,2022,10.15396620009038
LV007,2023,10.889893353780693
LV008,2018,
LV008,2019,12.707872987680199
LV008,2020,12.555987267421791
LV008,2021,10.867031504120737
LV008,2022,9.564681454556077
LV008,2023,7.936214875332231
LV009,2018,
LV009,2019,13.097771997842283
LV009,2020,14.95722334701512
LV009,2021,10.505916214861301
LV009,2022,9.546838401214288
LV009,2023,9.716297755824355
MK001,2018,
MK001,2019,1.745593641189132
MK001,2020,2.6513022951740304
MK001,2021,0.9579702090082597
MK001,2022,1.7222709083000256
MK001,2023,5.214001344243432
MK002,2018,
MK002,2019,5.564716101124651
MK002,2020,15.679414815613516
MK002,2021,2.3140458553176395
MK002,2022,14.15767983569314
MK002,2023,10.641355514180562
MK007,2018,
MK007,2019,4.61644179618072
MK007,2020,3.130504923224781
MK007,2021,0.8728911812068801
MK007,2022,4.260552769663429
MK007,2023,7.911879097471001
NL111,2018,
NL111,2019,12.481777003182904
NL111,2020,15.214704012522413
NL111,2021,18.223184570888325
NL111,2022,12.051788248413832
NL111,2023,15.16215488805592
NL131,2018,
NL131,2019,11.450279533672594
NL131,2020,13.92859793724769
NL131,2021,18.063033460313463
NL131,2022,9.613454333325167
NL131,2023,14.448649473403748
NL132,2018,
NL132,2019,8.811458143599626
NL132,2020,13.153236600766489
NL132,2021,18.186273831813956
NL132,2022,11.332874018819862
NL132,2023,15.021902718604585
NL133,2018,
NL133,2019,11.223678422365081
NL133,2020,13.663610519459255
NL133,2021,18.08083701614143
NL133,2022,9.547268840564298
NL133,2023,14.115281198735293
NL212,2018,
NL212,2019,12.423523107274853
NL212,2020,10.042878556495896
NL212,2021,18.005570819620015
NL212,2022,13.46220028754821
NL212,2023,14.061050209305012
NL213,2018,
NL213,2019,6.4975169834453865
NL213,2020,9.824620452654996
NL213,2021,17.879347622986497
NL213,2022,10.764827479352848
NL213,2023,13.389050440462396
NL323,2018,
NL323,2019,13.815909694158135
NL323,2020,13.490445521651804
NL323,2021,16.178130366016198
NL323,2022,10.868074251500078
NL323,2023,12.330640863965721
NL324,2018,
NL324,2019,14.12217249775492
NL324,2020,13.88717681170942
NL324,2021,16.657549789555688
NL324,2022,10.462948755030805
NL324,2023,12.694957589924089
NL325,2018,
NL325,2019,13.453991147793403
NL325,2020,13.251470483171214
NL325,2021,16.151293225193122
NL325,2022,10.449771408823262
NL325,2023,12.384204245689169
PL218,2018,
PL218,2019,14.355948493276767
PL218,2020,16.64088268645223
PL218,2021,13.185223654983401
PL218,2022,12.877101622498644
PL218,2023,17.02259563509866
PL219,2018,
PL219,2019,16.609324301553535
PL219,2020,14.7189157461353
PL219,2021,14.043931993099381
PL219,2022,14.143079079723732
PL219,2023,16.623997227618705
PL411,2018,
PL411,2019,3.5263261328019264
PL411,2020,11.28835796808576
PL411,2021,13.140061935420508
PL411,2022,7.3043685901699895
PL411,2023,11.54394699771946
PL414,2018,
PL414,2019,4.573813238896976
PL414,2020,11.356473438524018
PL414,2021,10.858172442898901
PL414,2022,9.697243590223156
PL414,2023,8.569949896683065
PL416,2018,
PL416,2019,5.069374405723071
PL416,2020,11.78169608099762
PL416,2021,9.84601986381815
PL416,2022,12.822231828573319
PL416,2023,8.85428958449755
PL417,2018,
PL417,2019,5.078335319483516
PL417,2020,11.34783691568366
PL417,2021,12.032447945524378
PL417,2022,10.034317020637001
PL417,2023,7.937475425172282
PL418,2018,
PL418,2019,4.663362461191739
PL418,2020,12.311297182559885
PL418,2021,12.84287198456437
PL418,2022,7.813825645007413
PL418,2023,8.177887837337014
PL427,2018,
PL427,2019,6.582970301919189
PL427,2020,8.525991318223506
PL427,2021,10.693225804112451
PL427,2022,7.700374772708011
PL427,2023,13.520277872576454
PL431,2018,
PL431,2019,8.906732977595615
PL431,2020,7.664010253897179
PL431,2021,10.912216339109582
PL431,2022,6.865905480612985
PL431,2023,7.660793591215134
PL617,2018,
PL617,2019,6.264179774182681
PL617,2020,12.327414754595585
PL617,2021,13.269738153046525
PL617,2022,8.229082563437874
PL617,2023,6.632724487702189
PL618,2018,
PL618,2019,7.816723041729741
PL618,2020,11.199320259315838
PL618,2021,13.470987077116748
PL618,2022,8.302869090672306
PL618,2023,11.810834916677008
PL619,2018,
PL619,2019,7.642309231469013
PL619,2020,12.429570366598451
PL619,2021,11.54385942813841
PL619,2022,10.857337188675878
PL619,2023,5.224560800197272
PL623,2018,
PL623,2019,11.20936404008586
PL623,2020,13.575876044715544
PL623,2021,13.189365697404147
PL623,2022,13.151280773327304
PL623,2023,11.139280526416677
PL637,2018,
PL637,2019,9.17304427869858
PL637,2020,11.972194520309666
PL637,2021,13.111942025337637
PL637,2022,9.978519193687175
PL637,2023,13.093051842878493
PT111,2018,
PT111,2019,11.047212398280884
PT111,2020,11.903923346629403
PT111,2021,10.29083827179428
PT111,2022,12.973356246753017
PT111,2023,15.970671592808197
PT11C,2018,
PT11C,2019,5.614975037223553
PT11C,2020,8.718861177887446
PT11C,2021,11.794737389363098
PT11C,2022,8.726313650517165
PT11C,2023,11.06825794117393
PT11D,2018,
PT11D,2019,0.8772212980700869
PT11D,2020,3.4045392760273137
PT11D,2021,2.868308331631409
PT11D,2022,0.9948754506661879
PT11D,2023,4.493732955711863
PT11E,2018,
PT11E,2019,1.1054120544048032
PT11E,2020,2.5350205186820713
PT11E,2021,1.758929256693792
PT11E,2022,1.0880887018515009
PT11E,2023,4.979304256842158
PT16B,2018,
PT16B,2019,4.938693355655375
PT16B,2020,9.471943603121273
PT16B,2021,8.769712216658263
PT16B,2022,4.097913057351375
PT16B,2023,2.329804794356624
PT16D,2018,
PT16D,2019,5.366592409283059
PT16D,2020,11.206356104788616
PT16D,2021,9.752526730514159
PT16D,2022,6.272789077303368
PT16D,2023,7.258295545851397
PT16H,2018,
PT16H,2019,2.2528074763505184
PT16H,2020,6.114221387110092
PT16H,2021,3.7885329988215783
PT16H,2022,1.7731952312187758
PT16H,2023,2.7050785214101625
PT16J,2018,
PT16J,2019,0.8715936873061854
PT16J,2020,2.141720726074005
PT16J,2021,1.3827448407814436
PT16J,2022,0.9384770662873344
PT16J,2023,4.944218760313808
RO111,2018,
RO111,2019,13.390722461523822
RO111,2020,14.448871950389536
RO111,2021,7.364394374289553
RO111,2022,6.872389641912021
RO111,2023,17.219445209587008
RO112,2018,
RO112,2019,8.806186095825323
RO112,2020,16.099676685193334
RO112,2021,11.057538670867022
RO112,2022,10.342814158186085
RO112,2023,12.111340589562838
RO113,2018,
RO113,2019,9.527795231190758
RO113,2020,16.669976798579512
RO113,2021,11.798576826366581
RO113,2022,14.06792640898767
RO113,2023,15.773086121711552
RO114,2018,
RO114,2019,13.456024756401428
RO114,2020,17.548595320693284
RO114,2021,13.989571984575537
RO114,2022,7.987344163062191
RO114,2023,19.969023590109618
RO121,2018,
RO121,2019,14.801235787235102
RO121,2020,14.446672487208366
RO121,2021,12.378587916892812
RO121,2022,15.296313152411981
RO121,2023,14.392022258276137
RO122,2018,
RO122,2019,10.330419802550633
RO122,2020,13.941245338914523
RO122,2021,10.32514452683523
RO122,2022,11.21738708409002
RO122,2023,11.995677967798645
RO123,2018,
RO123,2019,11.967712889965448
RO123,2020,14.796453080756407
RO123,2021,9.58721511711553
RO123,2022,10.739305310776498
RO123,2023,7.652529437320424
RO124,2018,
RO124,2019,9.819568766522533
RO124,2020,12.593475725216258
RO124,2021,6.2879329299356685
RO124,2022,13.163858427369334
RO124,2023,12.055437323269055
RO125,2018,
RO125,2019,7.226110500221987
RO125,2020,13.698122177119359
RO125,2021,9.579960586015755
RO125,2022,12.42375848015576
RO125,2023,9.500593683653419
RO126,2018,
RO126,2019,14.653675358529409
RO126,2020,19.058150681564193
RO126,2021,15.060593510727164
RO126,2022,16.66018741646427
RO126,2023,20.450689782920005
RO211,2018,
RO211,2019,12.381086467627766
RO211,2020,12.59051397994387
RO211,2021,13.085779134381774
RO211,2022,9.463112805206485
RO211,2023,5.9319745494287615
RO212,2018,
RO212,2019,10.963755864577573
RO212,2020,13.040896348199956
RO212,2021,12.80069930222875
RO212,2022,4.949610166322607
RO212,2023,4.3571192443527575
RO213,2018,
RO213,2019,11.193212628635944
RO213,2020,9.782276877061486
RO213,2021,14.160198799580652
RO213,2022,4.089523783152085
RO213,2023,4.330499490719201
RO214,2018,
RO214,2019,13.393582926744813
RO214,2020,14.234561551207312
RO214,2021,14.139167870580952
RO214,2022,11.206122562805927
RO214,2023,8.873219435701644
RO215,2018,
RO215,2019,15.98201290303755
RO215,2020,15.501391430928027
RO215,2021,11.560640110519563
RO215,2022,15.90058585857233
RO215,2023,15.811035907118516
RO222,2018,
RO222,2019,12.504610715483254
RO222,2020,9.4270336102435
RO222,2021,11.684640114707143
RO222,2022,4.102838433750408
RO222,2023,3.809904877507067
RO226,2018,
RO226,2019,12.760581493557217
RO226,2020,8.543037106450772
RO226,2021,8.495451638921683
RO226,2022,5.635778224993402
RO226,2023,8.459571419867881
RO311,2018,
RO311,2019,14.391728407231742
RO311,2020,14.119509444186843
RO311,2021,11.098047119091573
RO311,2022,15.578068246538136
RO311,2023,12.657063907743984
RO314,2018,
RO314,2019,11.709596323711644
RO314,2020,8.421599840362763
RO314,2021,8.781562093803709
RO314,2022,5.082499127576797
RO314,2023,2.5901470335732135
RO316,2018,
RO316,2019,12.7419758838073
RO316,2020,12.596329048831448
RO316,2021,11.795743142111208
RO316,2022,10.535576267188677
RO316,2023,5.801897498668428
RO317,2018,
RO317,2019,11.720956574308007
RO317,2020,7.519241905867708
RO317,2021,10.141440004594523
RO317,2022,2.8827672567299185
RO317,2023,3.4037171828611137
RO322,2018,
RO322,2019,11.243146837431567
RO322,2020,9.961055260727166
RO322,2021,9.853159458502274
RO322,2022,3.744400178551543
RO322,2023,1.6478636350579792
RO412,2018,
RO412,2019,8.697618685597309
RO412,2020,10.81668026383558
RO412,2021,6.103700321591103
RO412,2022,9.982026748358129
RO412,2023,11.004849265826657
RO415,2018,
RO415,2019,16.541736108290074
RO415,2020,14.779618713083066
RO415,2021,13.963557781166744
RO415,2022,15.282278885816279
RO415,2023,16.184093387689487
RO422,2018,
RO422,2019,10.787383547299426
RO422,2020,14.458826555612024
RO422,2021,7.298110566037159
RO422,2022,2.5025028416582735
RO422,2023,16.96256393538588
RO423,2018,
RO423,2019,10.123867564705176
RO423,2020,15.303171538881262
RO423,2021,9.020534971631351
RO423,2022,9.137410405734922
RO423,2023,16.08427416562029
RO424,2018,
RO424,2019,12.69822136581786
RO424,2020,13.953949728650871
RO424,2021,8.063498555283282
RO424,2022,5.002016466526525
RO424,2023,18.476116891439304
RS122,2018,
RS122,2019,12.83556341555555
RS122,2020,14.898682882490899
RS122,2021,5.859080972595385
RS122,2022,2.957659277509475
RS122,2023,14.2211219356396
RS126,2018,
RS126,2019,13.440795453180476
RS126,2020,9.530401027897067
RS126,2021,5.666305347333934
RS126,2022,4.287544562106664
RS126,2023,15.289054694905499
RS226,2018,
RS226,2019,9.967931570534832
RS226,2020,15.948427188311278
RS226,2021,5.671601696651236
RS226,2022,14.212158139042888
RS226,2023,15.332291904554442
RS228,2018,
RS228,2019,9.581698692317053
RS228,2020,13.55516990028752
RS228,2021,4.497537581267144
RS228,2022,11.94960428172748
RS228,2023,8.405996387585352
SE121,2018,
SE121,2019,12.443186016818943
SE121,2020,7.836545164670366
SE121,2021,11.867586621563124
SE121,2022,10.666910901507949
SE121,2023,12.637957199137412
SE122,2018,
SE122,2019,11.096172332200291
SE122,2020,10.46114000766065
SE122,2021,12.00019726895825
SE122,2022,11.549746468880537
SE122,2023,12.431506947514157
SE124,2018,
SE124,2019,13.405764483196212
SE124,2020,11.908896741963323
SE124,2021,12.924886096692592
SE124,2022,13.370170599848594
SE124,2023,13.976676882130612
SE125,2018,
SE125,2019,11.066410061369032
SE125,2020,9.687334957346888
SE125,2021,11.357490913383275
SE125,2022,12.145361879598779
SE125,2023,11.988740004449145
SE211,2018,
SE211,2019,12.070103824184432
SE211,2020,9.858682053361083
SE211,2021,12.455307892257016
SE211,2022,7.277440888984142
SE211,2023,12.99317506210227
SE212,2018,
SE212,2019,12.297766950867622
SE212,2020,12.177060050317255
SE212,2021,13.74478261072336
SE212,2022,7.046942414873423
SE212,2023,13.690781075235435
SE232,2018,
SE232,2019,13.690138482498845
SE232,2020,12.427306350631708
SE232,2021,12.028090996241447
SE232,2022,11.626769202069275
SE232,2023,15.379693274257246
SE311,2018,
SE311,2019,11.590901362755787
SE311,2020,11.076245922526434
SE311,2021,12.802805910537026
SE311,2022,12.93370828910528
SE311,2023,13.910189639696625
SE312,2018,
SE312,2019,7.746071170195677
SE312,2020,7.0525060843647935
SE312,2021,10.58942977288341
SE312,2022,9.734708182198686
SE312,2023,10.232801521657109
SE313,2018,
SE313,2019,11.885982541528183
SE313,2020,9.11274736223661
SE313,2021,10.873906744358905
SE313,2022,12.62191099047188
SE313,2023,11.244807953569657
SE321,2018,
SE321,2019,7.620609484228104
SE321,2020,6.1547025163165925
SE321,2021,7.711269215193851
SE321,2022,9.885810165529154
SE321,2023,5.710159940603556
SE322,2018,
SE322,2019,6.971304879961961
SE322,2020,7.036689188145825
SE322,2021,8.500596746358434
SE322,2022,8.297258232636208
SE322,2023,10.225290232973405
SE331,2018,
SE331,2019,4.77778676839254
SE331,2020,4.506693767700993
SE331,2021,5.17454695305719
SE331,2022,6.062989805724853
SE331,2023,5.7295309464626545
SE332,2018,
SE332,2019,2.2579372503457584
SE332,2020,2.34153211875601
SE332,2021,2.0281772553833446
SE332,2022,3.2714097834181097
SE332,2023,4.039866541050208
SI033,2018,
SI033,2019,20.604752437114538
SI033,2020,20.643409094761434
SI033,2021,13.08695900109171
SI033,2022,18.396706718325294
SI033,2023,20.14804440266991
SI035,2018,
SI035,2019,18.865949865784984
SI035,2020,20.671047725945115
SI035,2021,13.21189803336085
SI035,2022,15.884362775912713
SI035,2023,19.39633178103228
SI038,2018,
SI038,2019,14.069769656961302
SI038,2020,16.311316391584054
SI038,2021,14.307138518066788
SI038,2022,11.100556358323821
SI038,2023,17.361581799553417
SI041,2018,
SI041,2019,17.308143162753485
SI041,2020,19.869122033928758
SI041,2021,13.497135906247898
SI041,2022,13.022583986969781
SI041,2023,19.5551889687098
SI042,2018,
SI042,2019,19.10558116383879
SI042,2020,20.55627220426902
SI042,2021,16.982426989396846
SI042,2022,18.602206404264454
SI042,2023,19.698771391463634
SI043,2018,
SI043,2019,18.72283638967589
SI043,2020,22.434002837585325
SI043,2021,17.58763219270718
SI043,2022,17.71922202669804
SI043,2023,21.11108674074476
SI044,2018,
SI044,2019,10.62213422963694
SI044,2020,14.46324406779397
SI044,2021,9.80671633926398
SI044,2022,4.719036334793113
SI044,2023,14.403877714944912
SK022,2018,
SK022,2019,11.593819752649194
SK022,2020,17.413587404158598
SK022,2021,8.896584425347971
SK022,2022,10.308546379889952
SK022,2023,14.048612156055276
SK031,2018,
SK031,2019,14.968360918827667
SK031,2020,15.115625752563043
SK031,2021,12.052920753966529
SK031,2022,11.490152109854025
SK031,2023,14.844158747824448
SK032,2018,
SK032,2019,12.108623429885485
SK032,2020,17.918553507108097
SK032,2021,12.888577209309798
SK032,2022,3.3926278441269333
SK032,2023,14.944944584837186
SK041,2018,
SK041,2019,12.470722159318983
SK041,2020,16.929908679093263
SK041,2021,13.431990018345656
SK041,2022,7.655274219749159
SK041,2023,16.93344329000608
SK042,2018,
SK042,2019,14.575560774596426
SK042,2020,18.897959772611
SK042,2021,11.424469767546322
SK042,2022,3.37822456844837
SK042,2023,19.877237552305655
UKC12,2018,
UKC12,2019,11.893261515978207
UKC12,2020,10.797076937457526
UKC12,2021,11.666430033810506
UKC12,2022,5.4079153502144335
UKC12,2023,14.698838818960184
UKC14,2018,
UKC14,2019,10.987325632408751
UKC14,2020,9.347067971774065
UKC14,2021,10.065822150379896
UKC14,2022,7.628001028577775
UKC14,2023,12.757392970531521
UKC21,2018,
UKC21,2019,10.927307410751842
UKC21,2020,9.645348801781429
UKC21,2021,10.35114917650606
UKC21,2022,9.070158240917724
UKC21,2023,11.970581278333956
UKD11,2018,
UKD11,2019,11.305318549762038
UKD11,2020,9.897669969152483
UKD11,2021,9.024637847186028
UKD11,2022,10.77713923885222
UKD11,2023,13.015260000596243
UKD12,2018,
UKD12,2019,11.043678843773389
UKD12,2020,10.400217904737449
UKD12,2021,9.90755686367222
UKD12,2022,11.053970888886008
UKD12,2023,12.540052427125513
UKD33,2018,
UKD33,2019,13.33991299859402
UKD33,2020,13.434839138053382
UKD33,2021,12.672934428627515
UKD33,2022,11.227052408058178
UKD33,2023,15.071279291851715
UKD35,2018,
UKD35,2019,12.870186697274333
UKD35,2020,12.192284729453137
UKD35,2021,12.501407408109497
UKD35,2022,11.022100654876601
UKD35,2023,14.569538195379348
UKD37,2018,
UKD37,2019,12.324727151906373
UKD37,2020,11.878345356514085
UKD37,2021,11.17750377796838
UKD37,2022,11.815749200802857
UKD37,2023,14.586887737662943
UKD41,2018,
UKD41,2019,13.200920598850422
UKD41,2020,13.14397507377647
UKD41,2021,12.094168421772979
UKD41,2022,13.106774231665376
UKD41,2023,15.755727886129455
UKD42,2018,
UKD42,2019,17.811094798287
UKD42,2020,17.749209802161356
UKD42,2021,15.116988147232888
UKD42,2022,16.8840259466958
UKD42,2023,17.707492171509617
UKD44,2018,
UKD44,2019,13.428253930018673
UKD44,2020,13.019424990168297
UKD44,2021,12.198592730958742
UKD44,2022,13.980705089232716
UKD44,2023,15.78929743196698
UKD45,2018,
UKD45,2019,13.003481036540485
UKD45,2020,12.607430500486727
UKD45,2021,11.56338374677884
UKD45,2022,13.228285520344679
UKD45,2023,14.998819677974236
UKD46,2018,
UKD46,2019,11.399273752094627
UKD46,2020,10.561499916396182
UKD46,2021,10.1711246415168
UKD46,2022,10.775732092707116
UKD46,2023,13.417252148624113
UKD73,2018,
UKD73,2019,17.612165473999884
UKD73,2020,18.035800609082692
UKD73,2021,15.551793829554855
UKD73,2022,14.962000341510924
UKD73,2023,17.652318727012606
UKE32,2018,
UKE32,2019,12.234263200486398
UKE32,2020,10.21561944704096
UKE32,2021,11.702914417118427
UKE32,2022,10.0597867507321
UKE32,2023,13.6772993235041
UKE41,2018,
UKE41,2019,11.987262216760872
UKE41,2020,10.855776025626458
UKE41,2021,10.943773160264476
UKE41,2022,10.418207395938284
UKE41,2023,14.063655288042009
UKE44,2018,
UKE44,2019,12.01502867603393
UKE44,2020,10.893078709823152
UKE44,2021,10.960411260280173
UKE44,2022,10.425340693458201
UKE44,2023,14.091984361820943
UKE45,2018,
UKE45,2019,11.52860853968954
UKE45,2020,11.210507939477214
UKE45,2021,12.746647840501325
UKE45,2022,9.186616867393996
UKE45,2023,13.379345232629916
UKF12,2018,
UKF12,2019,11.491282437070609
UKF12,2020,10.580855876769169
UKF12,2021,12.862433314418958
UKF12,2022,8.29263207505704
UKF12,2023,13.504217152597564
UKF13,2018,
UKF13,2019,11.751492436901819
UKF13,2020,10.150442728639423
UKF13,2021,11.775874489189391
UKF13,2022,9.234394353814896
UKF13,2023,13.861064819217667
UKJ21,2018,
UKJ21,2019,11.896033778266373
UKJ21,2020,2.3606131166185014
UKJ21,2021,17.654515123972555
UKJ21,2022,11.573257197475872
UKJ21,2023,11.461031048220688
UKJ26,2018,
UKJ26,2019,10.841552615301632
UKJ26,2020,5.777911249528794
UKJ26,2021,15.649329760563454
UKJ26,2022,4.858178282382496
UKJ26,2023,9.48442794797474
UKJ28,2018,
UKJ28,2019,9.772200334548794
UKJ28,2020,2.405071454281951
UKJ28,2021,15.477233078570173
UKJ28,2022,6.624244881733832
UKJ28,2023,10.584903411384609
UKK30,2018,
UKK30,2019,12.661202477188839
UKK30,2020,11.294908943920433
UKK30,2021,16.99917263989467
UKK30,2022,8.996034411263361
UKK30,2023,13.282323302823402
UKK41,2018,
UKK41,2019,12.414702794872449
UKK41,2020,12.278200571635995
UKK41,2021,17.3768054412003
UKK41,2022,11.644008363949236
UKK41,2023,12.457352492406422
UKK42,2018,
UKK42,2019,11.798546486545957
UKK42,2020,10.619506280718246
UKK42,2021,16.987921564420326
UKK42,2022,10.843180439434098
UKK42,2023,10.444960205083238
UKK43,2018,
UKK43,2019,11.761470332133499
UKK43,2020,10.384849255172762
UKK43,2021,15.489651887255512
UKK43,2022,10.315624669993499
UKK43,2023,13.560224546085653
UKL11,2018,
UKL11,2019,14.968341976239632
UKL11,2020,17.26984440292615
UKL11,2021,12.622469458918196
UKL11,2022,10.091705855326094
UKL11,2023,14.424282041941058
UKL12,2018,
UKL12,2019,12.688168151024264
UKL12,2020,13.080657202603907
UKL12,2021,11.615208298153055
UKL12,2022,11.628402507343319
UKL12,2023,16.28570258282419
UKL13,2018,
UKL13,2019,11.415984081327082
UKL13,2020,11.268794658479338
UKL13,2021,10.60468327665144
UKL13,2022,8.880426162933636
UKL13,2023,15.099453018888452
UKL14,2018,
UKL14,2019,13.487827222265125
UKL14,2020,13.73763967614244
UKL14,2021,12.950130043804814
UKL14,2022,10.692725240900765
UKL14,2023,17.436789143873774
UKL15,2018,
UKL15,2019,11.804823145091484
UKL15,2020,10.350831768430744
UKL15,2021,11.873292051921428
UKL15,2022,9.06297384334668
UKL15,2023,15.847881523386521
UKL16,2018,
UKL16,2019,11.394505505902266
UKL16,2020,9.903307513810347
UKL16,2021,12.969885765884351
UKL16,2022,8.251353748059625
UKL16,2023,16.30664670335331
UKL17,2018,
UKL17,2019,13.435278543996283
UKL17,2020,14.034053105925555
UKL17,2021,15.744543607006591
UKL17,2022,12.224494980818744
UKL17,2023,14.012203235488709
UKL18,2018,
UKL18,2019,17.409534854507438
UKL18,2020,18.495891155866186
UKL18,2021,17.872942971668678
UKL18,2022,17.071446550026078
UKL18,2023,13.28335400581016
